,aggregator_name,transaction_date,e_product_id,e_backup_product_id,p_product_id,p_backup_product_id,product_title,vendor_code,product_type,imprint,product_format,publisher_price,trans_type,sale_type,agg_net_price_per_unit,tnf_net_price_per_unit,trans_currency,disc_percentage,disc_code,region_of_sale,total_rental_duration,pod,misc_product_ids,net_units,revenue_value,total_sales_count,total_sales_value,total_returns_count,total_returns_value
3302,FOLLETT,25-08-2020,9781317342472,NA,NA,NA,A World Full of Women,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,RETURNS,Cancel,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,-1,0.0,0,0.0,1,0.0
3303,FOLLETT,25-08-2020,9781317342472,NA,NA,NA,A World Full of Women,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,SALE,Create,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,1,0.0,1,0.0,0,0.0
3304,FOLLETT,25-08-2020,9781317347842,1317347846,NA,NA,The History and Theory of Rhetoric (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,95.35,SALE,Sale,74.17,74.37,USD,0.21999999999999997,NA,US,0,NA,NA,1,74.17,1,74.17,0,0.0
3305,FOLLETT,25-08-2020,9781317348290,131734829X,NA,NA,Forensic Anthropology Training Manual (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,97.95,SALE,Sale,68.57,68.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,68.57,1,68.57,0,0.0
3306,FOLLETT,25-08-2020,9781317348382,1317348389,NA,NA,Persuasion (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,146.0,SALE,Sale,102.17,102.2,USD,0.30000000000000004,NA,US,0,NA,NA,1,102.17,1,102.17,0,0.0
3307,FOLLETT,25-08-2020,9781317349914,1317349911,NA,NA,Better Broadcast Writing; Better Broadcast News (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,110.0,SALE,Sale,77.0,77.0,USD,0.30000000000000004,NA,US,0,NA,NA,2,154.0,2,154.0,0,0.0
3308,FOLLETT,25-08-2020,9781317350811,1317350812,NA,NA,Psychology and Work Today (ebook) 10th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,209.0,SALE,Sale,146.3,146.3,USD,0.30000000000000004,NA,US,0,NA,NA,1,146.3,1,146.3,0,0.0
3309,FOLLETT,25-08-2020,9781317351023,1317351029,NA,NA,Play Directing (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
3310,FOLLETT,25-08-2020,9781317351351,1317351355,NA,NA,Abnormal Child and Adolescent Psychology (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,2,81.14,2,81.14,0,0.0
3311,FOLLETT,25-08-2020,9781317356660,1317356667,NA,NA,Modern Recording Techniques (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,156.0,SALE,Sale,41.97,42.12,USD,0.73,NA,US,0,NA,NA,2,83.94,2,83.94,0,0.0
3312,FOLLETT,25-08-2020,9781317359999,1317359992,NA,NA,Sales Force Management (ebook) 12th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
3313,FOLLETT,25-08-2020,9781317360827,1317360826,NA,NA,Contemporary Selling (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,130.0,SALE,Sale,91.0,91.0,USD,0.30000000000000004,NA,US,0,NA,NA,2,182.0,2,182.0,0,0.0
3314,FOLLETT,25-08-2020,9781317363446,1317363442,NA,NA,Ethics for Behavior Analysts (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,2,72.74,2,72.74,0,0.0
3315,FOLLETT,25-08-2020,9781317377849,1317377842,NA,NA,DeathQuest (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3316,FOLLETT,25-08-2020,9781317385240,1317385241,NA,NA,Sex Crimes and Sex Offenders (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,92.0,RETURNS,Refund,73.5,73.6,USD,0.19999999999999996,NA,US,0,NA,NA,-2,-147.0,0,0.0,2,147.0
3317,FOLLETT,25-08-2020,9781317410461,1317410467,NA,NA,The Globalizing Cities Reader (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.0,SALE,Sale,45.47,45.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
3318,FOLLETT,25-08-2020,9781317434368,1317434366,NA,NA,World Music: A Global Journey (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,89.95,SALE,Sale,62.97,62.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,62.97,1,62.97,0,0.0
3319,FOLLETT,25-08-2020,9781317434375,1317434374,NA,NA,World Music (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,84.0,SALE,Sale,58.77,58.8,USD,0.30000000000000004,NA,US,0,NA,NA,2,117.54,2,117.54,0,0.0
3320,FOLLETT,25-08-2020,9781317443421,131744342X,NA,NA,Stress Management and Prevention (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,83.95,SALE,Sale,58.77,58.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,58.77,1,58.77,0,0.0
3321,FOLLETT,25-08-2020,9781317443421,131744342X,NA,NA,Stress Management and Prevention (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,84.0,SALE,Sale,58.77,58.8,USD,0.30000000000000004,NA,US,0,NA,NA,1,58.77,1,58.77,0,0.0
3322,FOLLETT,25-08-2020,9781317445623,1317445627,NA,NA,Practical Recording Techniques (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,SALE,Sale,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3323,FOLLETT,25-08-2020,9781317456704,131745670X,NA,NA,The Gender Communication Connection (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,SALE,Sale,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3324,FOLLETT,25-08-2020,9781317457817,1317457811,NA,NA,The Complete Russian Folktale: v. 1: An Introducti(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,50.95,SALE,Sale,35.67,35.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
3325,FOLLETT,25-08-2020,9781317458265,1317458265,NA,NA,The Arts Management Handbook: New Directions for S(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,50.95,SALE,Sale,35.67,35.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
3326,FOLLETT,25-08-2020,9781317460947,1317460944,NA,NA,Research Methods for Public Administrators (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.95,SALE,Sale,44.77,44.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.77,1,44.77,0,0.0
3327,FOLLETT,25-08-2020,9781317461630,1317461630,NA,NA,Public Program Evaluation (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
3328,FOLLETT,25-08-2020,9781317468448,1317468449,NA,NA,Human Resource Management in the Public Sector (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,48.0,SALE,Sale,33.57,33.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,33.57,1,33.57,0,0.0
3329,FOLLETT,25-08-2020,9781317472766,1317472764,NA,NA,Dynamics of Leadership in Public Service (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,58.0,SALE,Sale,40.57,40.6,USD,0.30000000000000004,NA,US,0,NA,NA,8,324.56,8,324.56,0,0.0
3330,FOLLETT,25-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
3331,FOLLETT,25-08-2020,9781317521594,1317521595,NA,NA,Terrorism (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3332,FOLLETT,25-08-2020,9781317521594,1317521595,NA,NA,Terrorism (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.35,SALE,Sale,44.07,44.44,USD,0.43999999999999995,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3333,FOLLETT,25-08-2020,9781317525790,1317525795,NA,NA,Psychology for Sustainability (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,80.95,SALE,Sale,56.67,56.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,56.67,1,56.67,0,0.0
3334,FOLLETT,25-08-2020,9781317526902,1317526902,NA,NA,Research Methods in Applied Settings (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,2,81.14,2,81.14,0,0.0
3335,FOLLETT,25-08-2020,9781317526995,1317526996,NA,NA,Statistics in Plain English (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,41.95,SALE,Sale,29.37,29.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,29.37,1,29.37,0,0.0
3336,FOLLETT,25-08-2020,9781317539421,1317539427,NA,NA,Instructional Strategies for Middle and High Schoo(ebook)2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,66.95,SALE,Sale,46.87,46.86,USD,0.30000000000000004,NA,US,0,NA,NA,1,46.87,1,46.87,0,0.0
3337,FOLLETT,25-08-2020,9781317539704,1317539702,NA,NA,Consumer Economics (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,50.36,SALE,Sale,40.57,40.79,USD,0.18999999999999995,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
3338,FOLLETT,25-08-2020,9781317539704,1317539702,NA,NA,Consumer Economics (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,2,81.14,2,81.14,0,0.0
3339,FOLLETT,25-08-2020,9781317542919,1317542916,NA,NA,An Introduction to Sociolinguistics (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,39.95,SALE,Sale,27.97,27.96,USD,0.30000000000000004,NA,US,0,NA,NA,4,111.88,4,111.88,0,0.0
3340,FOLLETT,25-08-2020,9781317570073,1317570073,NA,NA,The Resilient Practitioner (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
3341,FOLLETT,25-08-2020,9781317576808,1317576802,NA,NA,Teachers and Academic Partners in Urban Schools (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.0,SALE,Sale,38.47,38.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
3342,FOLLETT,25-08-2020,9781317579137,NA,NA,NA,Introducing Anthropology of Religion,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,RETURNS,Cancel,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,-1,0.0,0,0.0,1,0.0
3343,FOLLETT,25-08-2020,9781317579137,NA,NA,NA,Introducing Anthropology of Religion,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,SALE,Create,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,1,0.0,1,0.0,0,0.0
3344,FOLLETT,25-08-2020,9781317585121,1317585127,NA,NA,School-Community Relations (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,66.0,SALE,Sale,60.17,60.06,USD,0.08999999999999997,NA,US,0,NA,NA,1,60.17,1,60.17,0,0.0
3345,FOLLETT,25-08-2020,9781317591962,1317591968,NA,NA,Research for Effective Social Work Practice (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
3346,FOLLETT,25-08-2020,9781317615378,1317615379,NA,NA,International Organizations (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.95,SALE,Sale,44.77,44.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.77,1,44.77,0,0.0
3347,FOLLETT,25-08-2020,9781317623823,1317623827,NA,NA,Controversial Therapies for Autism and Intellectua(ebook)2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,90.95,SALE,Sale,63.67,63.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,63.67,1,63.67,0,0.0
3348,FOLLETT,25-08-2020,9781317653301,1317653300,NA,NA,Group Work (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,98.35,SALE,Sale,51.77,52.13,CAD,0.47,NA,CA,0,NA,NA,1,51.77,1,51.77,0,0.0
3349,FOLLETT,25-08-2020,9781317663393,131766339X,NA,NA,An Introduction to African Politics (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,67.95,SALE,Sale,47.57,47.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
3350,FOLLETT,25-08-2020,9781317663409,1317663403,NA,NA,An Introduction to African Politics (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
3351,FOLLETT,25-08-2020,9781317743453,1317743458,NA,NA,Sports Marketing (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,117.0,SALE,Sale,91.0,91.26,USD,0.21999999999999997,NA,US,0,NA,NA,1,91.0,1,91.0,0,0.0
3352,FOLLETT,25-08-2020,9781317743453,1317743458,NA,NA,Sports Marketing (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,130.0,SALE,Sale,91.0,91.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,91.0,1,91.0,0,0.0
3353,FOLLETT,25-08-2020,9781317751366,1317751361,NA,NA,Understanding Communication Theory (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,78.0,SALE,Sale,54.57,54.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,54.57,1,54.57,0,0.0
3354,FOLLETT,25-08-2020,9781317795407,1317795407,NA,NA,The English Literatures of America (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,69.95,SALE,Sale,48.97,48.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,48.97,1,48.97,0,0.0
3355,FOLLETT,25-08-2020,9781317808916,1317808916,NA,NA,Multimedia Foundations (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.95,SALE,Sale,51.07,51.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,51.07,1,51.07,0,0.0
3356,FOLLETT,25-08-2020,9781317808930,1317808932,NA,NA,Voice & Vision (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.95,SALE,Sale,45.47,45.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
3357,FOLLETT,25-08-2020,9781317860303,1317860306,NA,NA,Digital Literacies (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
3358,FOLLETT,25-08-2020,9781317906773,1317906772,NA,NA,Total Sportscasting (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.95,SALE,Sale,48.27,48.26,USD,0.30000000000000004,NA,US,0,NA,NA,1,48.27,1,48.27,0,0.0
3359,FOLLETT,25-08-2020,9781317911951,1317911954,NA,NA,Acting in Musical Theatre (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.95,SALE,Sale,48.27,48.26,USD,0.30000000000000004,NA,US,0,NA,NA,1,48.27,1,48.27,0,0.0
3360,FOLLETT,25-08-2020,9781317912040,1317912047,NA,NA,A History of the American Musical Theatre (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,RETURNS,Refund,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-44.07,0,0.0,1,44.07
3361,FOLLETT,25-08-2020,9781317964827,1317964829,NA,NA,Writing for Visual Media (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.95,RETURNS,Refund,44.77,44.76,USD,0.30000000000000004,NA,US,0,NA,NA,-1,-44.77,0,0.0,1,44.77
3362,FOLLETT,25-08-2020,9781317964827,1317964829,NA,NA,Writing for Visual Media (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.95,SALE,Sale,44.77,44.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.77,1,44.77,0,0.0
3363,FOLLETT,25-08-2020,9781317976424,1317976428,NA,NA,Aspects of Roman History 31 BC-AD 117 (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,59.95,SALE,Sale,41.97,41.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,41.97,1,41.97,0,0.0
3364,FOLLETT,25-08-2020,9781351005562,1351005561,NA,NA,The Romans (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,40.0,SALE,Sale,27.97,28.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,27.97,1,27.97,0,0.0
3365,FOLLETT,25-08-2020,9781351023924,1351023926,NA,NA,An Introduction to the Policy Process (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,2,76.94,2,76.94,0,0.0
3366,FOLLETT,25-08-2020,9781351023924,1351023926,NA,NA,An Introduction to the Policy Process (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.0,SALE,Sale,38.47,38.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
3367,FOLLETT,25-08-2020,9781351029001,1351029002,NA,NA,Fat (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,59.78,SALE,Sale,31.47,31.68,CAD,0.47,NA,CA,0,NA,NA,1,31.47,1,31.47,0,0.0
3368,FOLLETT,25-08-2020,9781351043380,1351043382,NA,NA,Core Questions in Philosophy (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.95,SALE,Sale,55.97,55.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,55.97,1,55.97,0,0.0
3369,FOLLETT,25-08-2020,9781351108133,1351108131,NA,NA,Literacy Assessment and Intervention for Classroom(ebook)5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.95,SALE,Sale,55.97,55.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,55.97,1,55.97,0,0.0
3370,FOLLETT,25-08-2020,9781351142502,135114250X,NA,NA,Case Studies on Diversity and Social Justice Educa(ebook)2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,40.95,SALE,Sale,28.67,28.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,28.67,1,28.67,0,0.0
3371,FOLLETT,25-08-2020,9781351178419,1351178415,NA,NA,Environmental Planning Handbook (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
3372,FOLLETT,25-08-2020,9781351207379,1351207377,NA,NA,Social Psychology (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.0,SALE,Sale,45.47,45.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
3373,FOLLETT,25-08-2020,9781351231824,1351231820,NA,NA,Ethics (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.95,SALE,Sale,31.47,31.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
3374,FOLLETT,25-08-2020,9781351241168,1351241168,NA,NA,Musical Children (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,69.95,SALE,Sale,48.97,48.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,48.97,1,48.97,0,0.0
3375,FOLLETT,25-08-2020,9781351246200,1351246208,NA,NA,Theory for Today's Musician Workbook; Third Editio(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,67.95,SALE,Sale,47.57,47.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
3376,FOLLETT,25-08-2020,9781351246248,1351246240,NA,NA,Theory for Today's Musician Textbook; Third Editio(ebook)3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
3377,FOLLETT,25-08-2020,9781351288941,1351288946,NA,NA,Delinquency Research (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,50.95,SALE,Sale,35.67,35.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
3378,FOLLETT,25-08-2020,9781351329620,1351329626,NA,NA,Among Wolves (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.0,SALE,Sale,30.77,30.8,USD,0.30000000000000004,NA,US,0,NA,NA,1,30.77,1,30.77,0,0.0
3379,FOLLETT,25-08-2020,9781351334648,1351334646,NA,NA,Communication Technology Update and Fundamentals(ebook)16th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.95,SALE,Sale,45.47,45.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
3380,FOLLETT,25-08-2020,9781351339636,135133963X,NA,NA,Careers in Child and Adolescent Development (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,34.95,SALE,Sale,24.47,24.46,USD,0.30000000000000004,NA,US,0,NA,NA,2,48.94,2,48.94,0,0.0
3381,FOLLETT,25-08-2020,9781351351218,1351351214,NA,NA,The Columbian Exchange (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,9.0,SALE,Sale,6.3,6.3,USD,0.30000000000000004,NA,US,0,NA,NA,1,6.3,1,6.3,0,0.0
3382,FOLLETT,25-08-2020,9781351356282,1351356283,NA,NA,The Third Reich (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,45.0,SALE,Sale,31.47,31.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
3383,FOLLETT,25-08-2020,9781351383585,1351383582,NA,NA,The American School (ebook) 10th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.95,SALE,Sale,37.07,37.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,37.07,1,37.07,0,0.0
3384,FOLLETT,25-08-2020,9781351486972,1351486977,NA,NA,Targeting Guns (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,46.95,SALE,Sale,32.87,32.86,USD,0.30000000000000004,NA,US,0,NA,NA,1,32.87,1,32.87,0,0.0
3385,FOLLETT,25-08-2020,9781351576314,NA,NA,NA,Applied Ethics,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,RETURNS,Cancel,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,-1,0.0,0,0.0,1,0.0
3386,FOLLETT,25-08-2020,9781351576314,NA,NA,NA,Applied Ethics,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,SALE,Create,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,1,0.0,1,0.0,0,0.0
3387,FOLLETT,25-08-2020,9781351587853,1351587854,NA,NA,Data Analysis for Continuous School Improvement (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,45.86,SALE,Sale,34.97,34.85,USD,0.24,NA,US,0,NA,NA,1,34.97,1,34.97,0,0.0
3388,FOLLETT,25-08-2020,9781351587853,1351587854,NA,NA,Data Analysis for Continuous School Improvement (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,49.95,SALE,Sale,34.97,34.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,34.97,1,34.97,0,0.0
3389,FOLLETT,25-08-2020,9781351590136,1351590138,NA,NA,Modern Labor Economics (ebook) 13th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.0,SALE,Sale,38.47,38.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
3390,FOLLETT,25-08-2020,9781351598453,1351598457,NA,NA,Introduction to Medieval Europe 3001500 (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,49.95,SALE,Sale,34.97,34.96,USD,0.30000000000000004,NA,US,0,NA,NA,2,69.94,2,69.94,0,0.0
3391,FOLLETT,25-08-2020,9781351630269,1351630261,NA,NA,Race/Gender/Class/Media (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.95,SALE,Sale,55.97,55.96,USD,0.30000000000000004,NA,US,0,NA,NA,1,55.97,1,55.97,0,0.0
3392,FOLLETT,25-08-2020,9781351690584,1351690582,NA,NA,Academic Writing (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.95,SALE,Sale,31.47,31.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,31.47,1,31.47,0,0.0
